show_id,times_watched,mood-good,mood-fun,mood-wow,mood-sad,mood-so-so,mood-bad,name,followers,runtime,network,mean_rate,poster_image
70328,6277.916666666667,2.4583333333333335,0.20833333333333334,1.0833333333333333,0.041666666666666664,0.08333333333333333,0.5833333333333334,The Young and the Restless,16258,45,CBS,3.5,https://dg31sz3gwrwan.cloudfront.net/poster/70328/1358765-0-optimized.jpg
70329,239380.36363636365,700.4545454545455,1254.0,118.54545454545455,3.272727272727273,11.272727272727273,4.636363636363637,My Wife and Kids,296084,25,ABC (US),4.009999999999999,https://dg31sz3gwrwan.cloudfront.net/poster/70329/993533-0-optimized.jpg
70334,31.8,1.0,0.0,0.0,0.0,0.0,0.0,The Tonight Show Starring Johnny Carson,177,45,NBC,3.9300000000000006,https://dg31sz3gwrwan.cloudfront.net/poster/70334/1139355-0-optimized.jpg
70364,102.0,3.3333333333333335,0.16666666666666666,2.0,0.0,0.0,0.0,Kingpin,228,45,NBC,4.64,https://dg31sz3gwrwan.cloudfront.net/poster/70364/406571-0-optimized.jpg
70365,293.46153846153845,2.5384615384615383,0.07692307692307693,0.7692307692307693,0.0,0.23076923076923078,0.0,Veritas: The Quest,469,45,ABC (US),3.7800000000000007,https://dg31sz3gwrwan.cloudfront.net/poster/70365/243111-0-optimized.jpg
70366,5791.054054054054,2.6216216216216215,0.10810810810810811,0.5135135135135135,0.05405405405405406,0.02702702702702703,0.10810810810810811,Days of our Lives,9246,45,NBC,3.709999999999998,https://dg31sz3gwrwan.cloudfront.net/poster/70366/1358762-0-optimized.jpg
70369,12253.0,111.77777777777777,3.5555555555555554,21.444444444444443,0.0,2.4444444444444446,0.1111111111111111,Columbo,18956,90,ABC (US),3.8899999999999997,https://dg31sz3gwrwan.cloudfront.net/poster/70369/933998-0-optimized.jpg
70382,179.0,7.764705882352941,0.11764705882352941,2.588235294117647,0.11764705882352941,1.0,0.17647058823529413,Night Gallery,650,25,NBC,3.18,https://dg31sz3gwrwan.cloudfront.net/poster/70382/722391-0-optimized.jpg
70386,1506.1,11.266666666666667,7.9,3.4,0.0,0.16666666666666666,0.06666666666666667,Get Smart,2484,25,NBC,4.129999999999998,https://dg31sz3gwrwan.cloudfront.net/poster/70386/1289586-0-optimized.jpg
70399,305.61538461538464,11.307692307692308,0.6923076923076923,0.46153846153846156,0.0,0.7692307692307693,0.3076923076923077,Star Wars: Droids,844,25,ABC (US),2.6900000000000004,https://dg31sz3gwrwan.cloudfront.net/poster/70399/40943-0-optimized.jpg
70417,1098.2,2.3333333333333335,0.1,0.23333333333333334,0.0,0.03333333333333333,0.0,Flipper,1520,25,NBC,3.89,https://dg31sz3gwrwan.cloudfront.net/poster/70417/1283802-0-optimized.jpg
70431,103.66666666666667,3.8333333333333335,2.5,2.0,0.16666666666666666,0.0,0.0,Hamish Macbeth,186,50,BBC One,4.34,https://dg31sz3gwrwan.cloudfront.net/poster/70431/667881-0-optimized.jpg
70489,168.6,1.4,0.0,0.0,0.0,0.0,0.0,NASCAR Racers,256,25,FOX,4.96,https://dg31sz3gwrwan.cloudfront.net/poster/70489/1119232-0-optimized.jpg
70500,112243.13636363637,1894.3181818181818,932.2272727272727,135.63636363636363,21.545454545454547,18.59090909090909,3.272727272727273,Full House,157138,25,ABC (US),3.959999999999999,https://dg31sz3gwrwan.cloudfront.net/poster/70500/987124-0-optimized.jpg
70509,113.15384615384616,5.461538461538462,0.0,1.0,0.0,0.46153846153846156,0.15384615384615385,Return to the Planet of the Apes,271,25,NBC,3.2999999999999994,https://dg31sz3gwrwan.cloudfront.net/poster/70509/1166940-0-optimized.jpg
70532,101.8,2.0,0.0,0.0,0.0,0.0,0.0,McCloud,192,85,NBC,4.33,https://dg31sz3gwrwan.cloudfront.net/poster/70532/727731-0-optimized.jpg
70534,155.0,4.470588235294118,0.058823529411764705,0.23529411764705882,0.0,0.058823529411764705,0.0,Sherlock Holmes in the 22nd Century,384,25,FOX,3.39,https://dg31sz3gwrwan.cloudfront.net/poster/70534/1238296-0-optimized.jpg
70545,1302.2307692307693,3.923076923076923,0.07692307692307693,4.076923076923077,0.07692307692307693,0.0,0.0,Swat Kats: The Radical Squadron,1605,25,Cartoon Network,4.700000000000001,https://dg31sz3gwrwan.cloudfront.net/poster/70545/249181-0-optimized.jpg
70550,239.33333333333334,1.1666666666666667,0.0,0.16666666666666666,0.0,0.0,0.0,Tarzan (1966),424,45,NBC,4.18,https://dg31sz3gwrwan.cloudfront.net/poster/70550/883437-0-optimized.jpg
70559,10142.615384615385,13.384615384615385,5.1923076923076925,0.8076923076923077,0.038461538461538464,0.38461538461538464,0.038461538461538464,Timon & Pumbaa,13183,25,Disney Channel,4.03,https://dg31sz3gwrwan.cloudfront.net/poster/70559/873532-0-optimized.jpg
70570,1252.6666666666667,8.0,12.333333333333334,0.0,0.0,0.0,0.0,Perfect Strangers,1874,25,ABC (US),3.9200000000000004,https://dg31sz3gwrwan.cloudfront.net/poster/70570/1373033-0-optimized.jpg
70579,1187.2222222222222,16.833333333333332,15.222222222222221,2.2222222222222223,0.2222222222222222,0.3888888888888889,0.05555555555555555,The Little Lulu Show,1376,25,HBO,4.019999999999998,https://dg31sz3gwrwan.cloudfront.net/poster/70579/1165292-0-optimized.jpg
70584,3425.4285714285716,15.742857142857142,26.02857142857143,1.9428571428571428,0.0,0.7428571428571429,0.02857142857142857,I Love Lucy,9323,30,CBS,3.9399999999999986,https://dg31sz3gwrwan.cloudfront.net/poster/70584/29149-0-optimized.jpg
70589,490.97435897435895,2.1538461538461537,0.05128205128205128,0.07692307692307693,0.0,0.0,0.0,Perry Mason,1145,45,CBS,2.5799999999999987,https://dg31sz3gwrwan.cloudfront.net/poster/70589/1243095-0-optimized.jpg
70591,279.75,3.125,1.9583333333333333,0.0,0.0,0.375,0.041666666666666664,The Odd Couple,684,25,ABC (US),3.52,https://dg31sz3gwrwan.cloudfront.net/poster/70591/1152477-0-optimized.jpg
70594,96.6470588235294,0.9411764705882353,0.0,0.17647058823529413,0.058823529411764705,0.29411764705882354,0.0,The Virginian,212,65,NBC,2.6599999999999993,https://dg31sz3gwrwan.cloudfront.net/poster/70594/957884-0-optimized.jpg
70599,1336.7777777777778,13.166666666666666,2.4444444444444446,2.6666666666666665,0.0,0.6666666666666666,0.05555555555555555,Clueless,3408,25,ABC (US),2.5600000000000005,https://dg31sz3gwrwan.cloudfront.net/poster/70599/1001693-0-optimized.jpg
70600,2356.5882352941176,1.1176470588235294,0.0,0.29411764705882354,0.0,0.0,0.0,Dateline NBC,9907,45,NBC,4.3500000000000005,https://dg31sz3gwrwan.cloudfront.net/poster/70600/1279097-0-optimized.jpg
70605,7747.583333333333,16.25,4.583333333333333,1.1666666666666667,0.16666666666666666,0.16666666666666666,0.08333333333333333,"Sister, Sister",11638,25,ABC (US),3.909999999999999,https://dg31sz3gwrwan.cloudfront.net/poster/70605/984835-0-optimized.jpg
70609,675.6923076923077,3.230769230769231,0.46153846153846156,0.0,0.0,1.0769230769230769,0.0,Saved by the Bell: The New Class,1561,25,NBC,1.17,https://dg31sz3gwrwan.cloudfront.net/poster/70609/859251-0-optimized.jpg
70625,96.72727272727273,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,Nickelodeon GUTS,167,25,Nickelodeon,3.4799999999999995,https://dg31sz3gwrwan.cloudfront.net/poster/70625/648051-0-optimized.jpg
70630,643.578947368421,0.9473684210526315,0.0,0.2631578947368421,0.0,0.0,0.0,The Wizard,756,45,CBS,3.9599999999999995,https://dg31sz3gwrwan.cloudfront.net/poster/70630/911737-0-optimized.jpg
70632,314.3076923076923,6.076923076923077,0.07692307692307693,2.923076923076923,0.38461538461538464,1.1538461538461537,0.07692307692307693,Miracles,541,45,ABC (US),4.14,https://dg31sz3gwrwan.cloudfront.net/poster/70632/1297820-0-optimized.jpg
70635,132.4090909090909,2.6818181818181817,0.0,0.5454545454545454,0.0,0.0,0.0,Rawhide,328,45,CBS,3.8299999999999987,https://dg31sz3gwrwan.cloudfront.net/poster/70635/876794-0-optimized.jpg
70655,185.0,3.75,0.0,0.8333333333333334,0.5833333333333334,0.0,0.0,L.A. Dragnet,421,45,ABC (US),4.57,https://dg31sz3gwrwan.cloudfront.net/poster/70655/1175397-0-optimized.jpg
70657,125.0,1.2666666666666666,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,The Carol Burnett Show,495,45,CBS,3.14,https://dg31sz3gwrwan.cloudfront.net/poster/70657/1143410-0-optimized.jpg
70678,704.92,7.08,0.24,2.68,0.12,0.08,0.0,American Dreams,1184,45,NBC,4.47,https://dg31sz3gwrwan.cloudfront.net/poster/70678/937172-0-optimized.jpg
70682,49923.375,963.5,19.625,437.625,11.375,27.75,6.25,Oz,103543,55,HBO,4.48,https://dg31sz3gwrwan.cloudfront.net/poster/70682/1152633-0-optimized.jpg
70695,200.46666666666667,0.7666666666666667,2.3333333333333335,0.03333333333333333,0.0,0.0,0.0,The Lucy Show,526,25,CBS,4.0,https://dg31sz3gwrwan.cloudfront.net/poster/70695/1060195-0-optimized.jpg
70699,104.1,1.5,0.4,0.0,0.0,0.0,0.0,Here's Lucy,220,25,CBS,3.07,https://dg31sz3gwrwan.cloudfront.net/poster/70699/1151921-0-optimized.jpg
70704,27752.363636363636,79.77272727272727,1.7272727272727273,11.045454545454545,0.4090909090909091,2.5,0.18181818181818182,The Pretender,36282,45,NBC,4.03,https://dg31sz3gwrwan.cloudfront.net/poster/70704/36848-0-optimized.jpg
70710,2273.4,1.6,0.06666666666666667,0.4666666666666667,0.0,0.0,0.06666666666666667,Good Morning America,16372,85,ABC (US),1.3900000000000003,https://dg31sz3gwrwan.cloudfront.net/poster/70710/1191860-0-optimized.jpg
70727,623.0,16.11111111111111,1.1111111111111112,5.444444444444445,0.1111111111111111,1.4444444444444444,0.2222222222222222,Homicide: Life On The Street,1596,45,NBC,3.990000000000001,https://dg31sz3gwrwan.cloudfront.net/poster/70727/1055467-0-optimized.jpg
70761,58327.28,298.92,5.12,43.48,8.96,3.96,0.64,ER,87045,45,NBC,4.260000000000002,https://dg31sz3gwrwan.cloudfront.net/poster/70761/210931-0-optimized.jpg
70773,108.13333333333334,1.8,0.3333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,That Girl,283,25,ABC (US),4.060000000000001,https://dg31sz3gwrwan.cloudfront.net/poster/70773/1325078-0-optimized.jpg
70784,308.84615384615387,3.3076923076923075,1.3076923076923077,1.5384615384615385,0.0,0.0,0.0,Ozzy & Drix,527,25,Cartoon Network,4.3100000000000005,https://dg31sz3gwrwan.cloudfront.net/poster/70784/1208825-0-optimized.jpg
70785,317.15384615384613,10.692307692307692,0.0,0.6923076923076923,0.07692307692307693,1.3076923076923077,0.8461538461538461,The Avengers: United They Stand,871,25,FOX,2.1299999999999994,https://dg31sz3gwrwan.cloudfront.net/poster/70785/1209469-0-optimized.jpg
70801,97.6,1.0,0.2,0.2,0.0,0.0,0.0,The Flying Nun,182,25,ABC (US),2.65,https://dg31sz3gwrwan.cloudfront.net/poster/70801/867104-0-optimized.jpg
70814,13648.36,20.72,0.88,2.52,0.24,0.32,0.16,American Idol,32363,85,ABC (US),3.4099999999999984,https://dg31sz3gwrwan.cloudfront.net/poster/70814/1061911-0-optimized.jpg
70843,181.3846153846154,2.3846153846153846,1.9230769230769231,0.23076923076923078,0.0,0.23076923076923078,0.0,Keen Eddie,257,45,FOX,3.6899999999999995,https://dg31sz3gwrwan.cloudfront.net/poster/70843/1082974-0-optimized.jpg
70845,1133.125,13.0,0.25,1.0,0.0,0.125,0.0,Nash Bridges,1709,45,CBS,3.2899999999999996,https://dg31sz3gwrwan.cloudfront.net/poster/70845/722211-0-optimized.jpg
70852,1124.1153846153845,5.3076923076923075,0.07692307692307693,1.6153846153846154,0.0,0.5769230769230769,0.19230769230769232,Stargate: Infinity,6175,25,FOX,2.36,https://dg31sz3gwrwan.cloudfront.net/poster/70852/1065430-0-optimized.jpg
70860,14476.5,233.16666666666666,3.25,90.83333333333333,5.0,9.75,1.5833333333333333,Carnivàle,26941,60,HBO,4.29,https://dg31sz3gwrwan.cloudfront.net/poster/70860/1214046-0-optimized.jpg
70869,12396.0,10.666666666666666,0.7777777777777778,3.7777777777777777,0.1111111111111111,1.6666666666666667,0.2222222222222222,The Bachelor,27996,85,ABC (US),3.77,https://dg31sz3gwrwan.cloudfront.net/poster/70869/1331909-0-optimized.jpg
70887,253.5,1.7307692307692308,1.8846153846153846,0.34615384615384615,0.0,0.07692307692307693,0.0,The Get Along Gang,299,25,CBS,3.9699999999999993,https://dg31sz3gwrwan.cloudfront.net/poster/70887/1146311-0-optimized.jpg
70898,77.11111111111111,1.0,1.0,0.1111111111111111,0.0,0.0,0.0,Common Law,167,25,ABC (US),4.009999999999999,https://d36rlb2fgh8cjd.cloudfront.net/default-images/default-poster-q80.jpg
70905,123.2,1.1,3.5,0.3,0.0,0.4,0.0,Coupling (US),303,25,NBC,3.7199999999999998,https://dg31sz3gwrwan.cloudfront.net/poster/70905/371051-0-optimized.jpg
70909,331.25,4.25,0.75,0.4375,0.0,0.4375,0.0625,The New Adventures of Batman,960,25,CBS,3.369999999999999,https://dg31sz3gwrwan.cloudfront.net/poster/70909/983161-0-optimized.jpg
70937,321.46153846153845,2.6923076923076925,0.07692307692307693,1.0,0.0,0.0,0.0,"Mike, Lu & Og",402,25,Cartoon Network,4.519999999999998,https://dg31sz3gwrwan.cloudfront.net/poster/70937/921741-0-optimized.jpg
70940,2667.090909090909,23.09090909090909,0.0,11.318181818181818,0.36363636363636365,1.9545454545454546,0.2727272727272727,Millennium,5353,60,FOX,3.9000000000000004,https://dg31sz3gwrwan.cloudfront.net/poster/70940/29012-0-optimized.jpg
70967,3387.1363636363635,15.636363636363637,3.590909090909091,1.1363636363636365,0.045454545454545456,0.4090909090909091,0.045454545454545456,Growing Pains,5291,25,ABC (US),4.019999999999997,https://dg31sz3gwrwan.cloudfront.net/poster/70967/1245158-0-optimized.jpg
70994,6702.25,39.458333333333336,12.708333333333334,7.166666666666667,0.4166666666666667,2.5833333333333335,0.4166666666666667,M*A*S*H,11825,25,CBS,3.9500000000000015,https://dg31sz3gwrwan.cloudfront.net/poster/70994/30902-0-optimized.jpg
71032,12935.192307692309,39.84615384615385,1.8846153846153846,12.76923076923077,0.2692307692307692,0.8461538461538461,0.07692307692307693,Teenage Mutant Ninja Turtles (2003),17115,25,FOX,4.209999999999997,https://dg31sz3gwrwan.cloudfront.net/poster/71032/1299113-0-optimized.jpg
71040,857.1666666666666,8.166666666666666,23.166666666666668,1.5,0.0,0.16666666666666666,0.0,A Bit of Fry and Laurie,1383,30,BBC One,3.98,https://dg31sz3gwrwan.cloudfront.net/poster/71040/1323758-0-optimized.jpg
71041,61.714285714285715,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,Gidget,164,25,ABC (US),3.1000000000000005,https://dg31sz3gwrwan.cloudfront.net/poster/71041/1136200-0-optimized.jpg
71045,252.58333333333334,2.25,0.0,0.08333333333333333,0.25,0.0,0.0,Poldark,534,60,BBC One,3.2100000000000004,https://dg31sz3gwrwan.cloudfront.net/poster/71045/873013-0-optimized.jpg
71051,111.11111111111111,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,Vega$,190,45,ABC (US),2.2899999999999996,https://dg31sz3gwrwan.cloudfront.net/poster/71051/904229-0-optimized.jpg
71066,227.80842911877394,2.2796934865900385,0.007662835249042145,0.007662835249042145,0.0,0.0038314176245210726,0.0,Passions,482,45,NBC,3.1499999999999857,https://dg31sz3gwrwan.cloudfront.net/poster/71066/1020379-0-optimized.jpg
71069,1111.1641791044776,1.6865671641791045,0.014925373134328358,0.0,0.0,0.1044776119402985,0.014925373134328358,Sunset Beach,1407,45,NBC,2.960000000000001,https://dg31sz3gwrwan.cloudfront.net/poster/71069/615111-0-optimized.jpg
71085,488.1923076923077,1.6538461538461537,5.153846153846154,0.0,0.0,0.3076923076923077,0.07692307692307693,Major Dad,676,25,CBS,3.790000000000002,https://dg31sz3gwrwan.cloudfront.net/poster/71085/1260369-0-optimized.jpg
71097,1233.8333333333333,50.5,0.8333333333333334,16.333333333333332,1.5,0.0,0.0,Walking with Dinosaurs,1670,30,BBC One,4.59,https://dg31sz3gwrwan.cloudfront.net/poster/71097/1363744-0-optimized.jpg
71098,985.0,8.166666666666666,0.0,1.0833333333333333,0.0,0.3333333333333333,0.0,Viper,1294,45,NBC,3.02,https://dg31sz3gwrwan.cloudfront.net/poster/71098/1347541-0-optimized.jpg
71107,136.625,6.5,0.125,1.5,0.0,0.125,0.125,Golden Years,357,45,CBS,4.22,https://dg31sz3gwrwan.cloudfront.net/poster/71107/1233730-0-optimized.jpg
71115,295.3636363636364,4.136363636363637,0.18181818181818182,0.45454545454545453,0.0,0.09090909090909091,0.045454545454545456,Now and Again,567,45,CBS,4.310000000000001,https://dg31sz3gwrwan.cloudfront.net/poster/71115/1050960-0-optimized.jpg
71119,63499.12903225807,102.09677419354838,18.741935483870968,9.193548387096774,0.3225806451612903,2.129032258064516,0.3870967741935484,Lizzie McGuire,77480,25,Disney Channel,3.9300000000000033,https://dg31sz3gwrwan.cloudfront.net/poster/71119/1214040-0-optimized.jpg
71148,2798.0833333333335,10.583333333333334,4.416666666666667,3.9166666666666665,0.08333333333333333,0.0,0.0,All Grown Up!,4061,25,Nickelodeon,4.3100000000000005,https://dg31sz3gwrwan.cloudfront.net/poster/71148/1056508-0-optimized.jpg
71157,69.5,1.0,0.0,0.0,0.0,0.0,0.0,Arli$$,163,30,HBO,3.05,https://dg31sz3gwrwan.cloudfront.net/poster/71157/963330-0-optimized.jpg
71161,555.5769230769231,2.8461538461538463,0.0,0.07692307692307693,0.0,0.4230769230769231,0.11538461538461539,Superman (1988),1143,25,CBS,1.6300000000000001,https://dg31sz3gwrwan.cloudfront.net/poster/71161/962074-0-optimized.jpg
71170,1156.8,14.2,0.4,0.4,0.1,1.9,0.1,Galactica 1980,2078,60,ABC (US),2.2899999999999996,https://dg31sz3gwrwan.cloudfront.net/poster/71170/1271276-0-optimized.jpg
71173,4405.041666666667,31.5,0.20833333333333334,6.291666666666667,0.25,1.0833333333333333,0.08333333333333333,Battlestar Galactica,8393,60,ABC (US),3.7800000000000007,https://dg31sz3gwrwan.cloudfront.net/poster/71173/216921-0-optimized.jpg
71177,311.5882352941176,6.176470588235294,0.058823529411764705,1.1176470588235294,0.0,0.29411764705882354,0.17647058823529413,Land of the Lost,537,25,NBC,2.899999999999999,https://dg31sz3gwrwan.cloudfront.net/poster/71177/982532-0-optimized.jpg
71179,899.3076923076923,7.538461538461538,0.34615384615384615,1.0,0.0,0.46153846153846156,0.0,He-Man and the Masters of the Universe (2002),1454,25,Cartoon Network,3.6899999999999986,https://dg31sz3gwrwan.cloudfront.net/poster/71179/318331-0-optimized.jpg
71183,153.0,3.0714285714285716,0.14285714285714285,2.0714285714285716,0.0,0.14285714285714285,0.0,The Hardy Boys Nancy Drew Mysteries,378,45,ABC (US),4.380000000000001,https://dg31sz3gwrwan.cloudfront.net/poster/71183/870757-0-optimized.jpg
71187,12206.8,8.1,1.1,2.6,0.0,0.2,0.3,The Bachelorette,27122,85,ABC (US),3.759999999999999,https://dg31sz3gwrwan.cloudfront.net/poster/71187/1066803-0-optimized.jpg
71192,223.3913043478261,0.043478260869565216,1.173913043478261,0.043478260869565216,0.0,0.0,0.0,Mad Jack the Pirate,263,25,FOX,4.189999999999999,https://dg31sz3gwrwan.cloudfront.net/poster/71192/753611-0-optimized.jpg
71196,150.76923076923077,2.6153846153846154,0.0,0.3076923076923077,0.0,0.7692307692307693,1.3076923076923077,Roar,317,45,FOX,0.9700000000000001,https://dg31sz3gwrwan.cloudfront.net/poster/71196/477911-0-optimized.jpg
71200,195.33333333333334,1.8,0.0,0.0,0.0,0.0,0.0,Hotel,320,45,ABC (US),2.36,https://dg31sz3gwrwan.cloudfront.net/poster/71200/739591-0-optimized.jpg
71216,703.2857142857143,9.428571428571429,0.2857142857142857,0.35714285714285715,0.07142857142857142,0.35714285714285715,0.14285714285714285,Logan's Run,1099,45,CBS,2.6499999999999995,https://dg31sz3gwrwan.cloudfront.net/poster/71216/1143018-0-optimized.jpg
71219,255.7826086956522,3.130434782608696,0.34782608695652173,0.6086956521739131,0.17391304347826086,0.13043478260869565,0.08695652173913043,The Rockford Files,648,60,NBC,3.5099999999999993,https://dg31sz3gwrwan.cloudfront.net/poster/71219/373931-0-optimized.jpg
71223,1229.32,6.4,0.12,0.84,0.04,0.08,0.04,Hawaii Five-O,2509,45,CBS,3.86,https://dg31sz3gwrwan.cloudfront.net/poster/71223/826371-0-optimized.jpg
71224,773.24,2.0,0.04,0.44,0.0,0.12,0.0,The Streets of San Francisco,1094,45,ABC (US),3.3299999999999987,https://dg31sz3gwrwan.cloudfront.net/poster/71224/1318414-0-optimized.jpg
71226,678.5,6.458333333333333,0.3333333333333333,1.5416666666666667,0.125,0.2916666666666667,0.041666666666666664,The Waltons,1344,45,CBS,3.7000000000000015,https://dg31sz3gwrwan.cloudfront.net/poster/71226/1057979-0-optimized.jpg
71228,4144.714285714285,42.285714285714285,3.2142857142857144,5.785714285714286,0.21428571428571427,1.6428571428571428,0.5714285714285714,Wonder Woman,7452,45,CBS,3.649999999999999,https://dg31sz3gwrwan.cloudfront.net/poster/71228/862237-0-optimized.jpg
71229,437.5833333333333,2.6666666666666665,0.041666666666666664,0.125,0.0,0.0,0.041666666666666664,Mannix,685,45,CBS,4.329999999999999,https://dg31sz3gwrwan.cloudfront.net/poster/71229/862712-0-optimized.jpg
71240,2119.909090909091,11.227272727272727,0.18181818181818182,1.3636363636363635,0.0,0.045454545454545456,0.0,Martial Law,2572,45,CBS,3.7000000000000015,https://dg31sz3gwrwan.cloudfront.net/poster/71240/1376483-0-optimized.jpg
71265,358.5,3.1666666666666665,3.8333333333333335,1.6666666666666667,0.0,0.5,0.0,"You Rang, M'Lord?",460,50,BBC One,4.0,https://dg31sz3gwrwan.cloudfront.net/poster/71265/1203112-0-optimized.jpg
71292,9007.72,108.08,104.84,18.96,1.64,3.44,0.2,The Golden Girls,17968,30,NBC,4.019999999999997,https://dg31sz3gwrwan.cloudfront.net/poster/71292/190751-0-optimized.jpg
71298,167.22222222222223,1.2222222222222223,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,Whiz Kids,264,45,CBS,4.599999999999999,https://dg31sz3gwrwan.cloudfront.net/poster/71298/985416-0-optimized.jpg
71308,2045.1818181818182,9.818181818181818,0.045454545454545456,0.22727272727272727,0.0,0.045454545454545456,0.09090909090909091,Hart to Hart,2885,45,ABC (US),4.510000000000001,https://dg31sz3gwrwan.cloudfront.net/poster/71308/1045018-0-optimized.jpg
71316,276.4,5.533333333333333,1.4,0.4,0.0,0.0,0.0,One Day at a Time,1179,25,CBS,3.86,https://dg31sz3gwrwan.cloudfront.net/poster/71316/1178637-0-optimized.jpg
71335,335.55555555555554,1.3055555555555556,0.0,0.0,0.0,0.0,0.0,Legends of the Hidden Temple,502,25,Nickelodeon,3.349999999999998,https://dg31sz3gwrwan.cloudfront.net/poster/71335/519341-0-optimized.jpg
71355,943.6818181818181,4.318181818181818,2.6818181818181817,0.13636363636363635,0.0,0.045454545454545456,0.0,The Drew Carey Show,1723,25,ABC (US),3.810000000000001,https://dg31sz3gwrwan.cloudfront.net/poster/71355/38084-0-optimized.jpg
71373,958.2380952380952,8.857142857142858,0.19047619047619047,1.1904761904761905,0.42857142857142855,0.6666666666666666,0.09523809523809523,Tour of Duty,1398,45,CBS,3.159999999999999,https://dg31sz3gwrwan.cloudfront.net/poster/71373/1100486-0-optimized.jpg
71380,417.88235294117646,2.235294117647059,2.5294117647058822,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.0,Teen Angel,647,25,ABC (US),4.03,https://dg31sz3gwrwan.cloudfront.net/poster/71380/994023-0-optimized.jpg
71383,1908.75,48.75,3.625,5.75,0.0,1.375,0.125,Northern Exposure,3102,45,CBS,3.7899999999999996,https://dg31sz3gwrwan.cloudfront.net/poster/71383/990311-0-optimized.jpg
71400,140.77272727272728,1.2272727272727273,0.6363636363636364,0.18181818181818182,0.0,0.0,0.045454545454545456,Head of the Class,239,25,ABC (US),3.6700000000000013,https://dg31sz3gwrwan.cloudfront.net/poster/71400/861099-0-optimized.jpg
71404,131.11111111111111,2.2777777777777777,0.027777777777777776,0.0,0.0,0.0,0.0,My Three Sons,256,25,CBS,3.5100000000000016,https://dg31sz3gwrwan.cloudfront.net/poster/71404/1202837-0-optimized.jpg
71419,3408.8076923076924,7.769230769230769,8.346153846153847,4.615384615384615,0.038461538461538464,0.07692307692307693,0.07692307692307693,Ultimate Muscle: The Kinnikuman Legacy,4352,25,FOX,4.5,https://dg31sz3gwrwan.cloudfront.net/poster/71419/860206-0-optimized.jpg
71436,436.57142857142856,2.857142857142857,1.0714285714285714,0.21428571428571427,0.0,0.9285714285714286,0.14285714285714285,Dream On,793,30,HBO,2.95,https://dg31sz3gwrwan.cloudfront.net/poster/71436/1347699-0-optimized.jpg
71438,123.42857142857143,0.8571428571428571,2.5714285714285716,0.14285714285714285,0.0,0.42857142857142855,1.5714285714285714,My Big Fat Greek Life,263,25,CBS,2.35,https://dg31sz3gwrwan.cloudfront.net/poster/71438/939217-0-optimized.jpg
71451,171.33333333333334,2.0555555555555554,0.05555555555555555,0.027777777777777776,0.0,0.6111111111111112,0.027777777777777776,The New Adventures of Superman,488,25,CBS,1.0799999999999992,https://dg31sz3gwrwan.cloudfront.net/poster/71451/918036-0-optimized.jpg
71455,127.9375,1.625,0.0,0.0,0.0,0.0,0.0,SuperFriends,261,45,ABC (US),3.0,https://dg31sz3gwrwan.cloudfront.net/poster/71455/184281-0-optimized.jpg
71471,321.94444444444446,3.4444444444444446,0.1388888888888889,0.16666666666666666,0.0,0.027777777777777776,0.027777777777777776,The Beverly Hillbillies,803,25,CBS,3.069999999999997,https://dg31sz3gwrwan.cloudfront.net/poster/71471/1099415-0-optimized.jpg
71487,3214.2,20.533333333333335,0.13333333333333333,9.333333333333334,0.2,2.0,0.2,Dynasty,6836,45,ABC (US),4.299999999999999,https://dg31sz3gwrwan.cloudfront.net/poster/71487/467071-0-optimized.jpg
71492,1030.7916666666667,9.583333333333334,1.125,0.16666666666666666,0.0,0.0,0.0,Aaahh!!! Real Monsters,1654,25,Nickelodeon,3.599999999999999,https://dg31sz3gwrwan.cloudfront.net/poster/71492/976517-0-optimized.jpg
71503,50481.0,597.0,32.38461538461539,133.92307692307693,1.5384615384615385,11.692307692307692,1.6153846153846154,Teen Titans,76148,25,Cartoon Network,4.259999999999999,https://dg31sz3gwrwan.cloudfront.net/poster/71503/1056520-0-optimized.jpg
71509,142.08333333333334,5.25,0.0,1.125,0.0,0.08333333333333333,0.0,The Colbys,231,45,ABC (US),4.22,https://dg31sz3gwrwan.cloudfront.net/poster/71509/1058306-0-optimized.jpg
71527,677.6818181818181,8.590909090909092,4.863636363636363,0.9545454545454546,0.22727272727272727,0.7727272727272727,0.22727272727272727,Taxi,1507,25,ABC (US),3.2900000000000005,https://dg31sz3gwrwan.cloudfront.net/poster/71527/1201046-0-optimized.jpg
71569,112.75,1.7083333333333333,0.5,0.041666666666666664,0.0,0.0,0.0,Petticoat Junction,227,25,CBS,4.14,https://dg31sz3gwrwan.cloudfront.net/poster/71569/986476-0-optimized.jpg
71575,212.5897435897436,2.4358974358974357,0.3333333333333333,0.0,0.0,0.02564102564102564,0.0,Leave It to Beaver,496,25,ABC (US),3.639999999999999,https://dg31sz3gwrwan.cloudfront.net/poster/71575/1357530-0-optimized.jpg
